test_id,headline,CTR,pred_CTR_1,pred_CTR_2,pred_CTR_3,pred_CTR_4,pred_CTR_5,pred_CTR_6,pred_CTR_7,pred_CTR_8,pred_CTR_9,pred_CTR_10,pred_CTR_11,pred_CTR_12,pred_CTR_13,pred_CTR_14,pred_CTR_15,pred_CTR_16,pred_CTR_17,pred_CTR_18,pred_CTR_19,pred_CTR_20,pred_CTR_21,pred_CTR_22,pred_CTR_23,pred_CTR_24,pred_CTR_25,pred_CTR_26,pred_CTR_27,pred_CTR_28,pred_CTR_29,pred_CTR_30,pred_CTR_31,pred_CTR_32,pred_CTR_33,pred_CTR_34,pred_CTR_35,pred_CTR_36,pred_CTR_37,pred_CTR_38,pred_CTR_39,pred_CTR_40,pred_CTR_41,pred_CTR_42,pred_CTR_43,pred_CTR_44,pred_CTR_45,pred_CTR_46,pred_CTR_47,pred_CTR_48,pred_CTR_49,pred_CTR_50,pred_CTR_51,pred_CTR_52,pred_CTR_53,pred_CTR_54,pred_CTR_55,pred_CTR_56,pred_CTR_57,pred_CTR_58,pred_CTR_59,pred_CTR_60,pred_CTR_61,pred_CTR_62,pred_CTR_63
7776,"if you want your netflix shows to actually work on your tv, you should listen to these 2 nerds argue",0.0125115848007414,0.015851883,0.016339298,0.015744286,0.0032375827,0.015921269,0.015889157,0.0062853107,0.008642168,0.014631234,0.01739946,0.021717273,0.0071939845,0.016812988,0.016570596,0.0074595213,0.010032747,0.017401308,0.010672797,0.0084507195,0.011511859,0.013532141,0.0074378545,0.009075014,0.013917672,0.014847565,0.022153307,0.0063726753,0.019595267,0.01640953,0.0065494925,0.010084812,0.01833354,0.0099792415,0.009138309,0.011582822,0.008584674,0.006964773,0.011365652,0.015061555,0.016199734,0.014419837,0.0069773775,0.008815487,0.0027630664,0.016435754,0.020841744,0.0064943284,0.019974133,0.01628259,0.006737059,0.009916041,0.01774688,0.010250415,0.009965301,0.012278266,0.008199956,0.007726064,0.007732467,0.013013226,0.016276963,0.021906365,0.006097298,0.0056998404
7776,hank green goes up against a corporate suit to debate an unsexy issue that is really a big deal,0.0171773444753946,0.01816413,0.017598718,0.01800527,0.004977498,0.017367639,0.017128972,0.010777095,0.0148174325,0.016386969,0.02033276,0.025675748,0.0074163564,0.018614123,0.020607509,0.010552447,0.0181441,0.021366237,0.015232892,0.011652944,0.016112585,0.022227537,0.012449012,0.014405368,0.015563168,0.020927152,0.0253826,0.0075098947,0.020004218,0.020153228,0.010432806,0.01599427,0.022814427,0.01659432,0.010860766,0.016769208,0.012970135,0.010737393,0.015686862,0.02330594,0.016325865,0.016773293,0.011403756,0.01563896,0.0097304955,0.019568134,0.02486753,0.0065049995,0.02136302,0.021095362,0.010120956,0.01535321,0.022083223,0.015738716,0.011432052,0.016076352,0.012864266,0.012200788,0.013870222,0.015847376,0.020491797,0.026104987,0.0062488075,0.010005202
7781,a suit and a nerd go head to head on one of the more  important issues of our time,0.0153086419753086,0.012587972,0.012539087,0.0125219915,0.0004934557,0.01340602,0.012116831,0.0071573253,0.007792547,0.011678955,0.015216319,0.019733686,0.0032348223,0.011412975,0.0141632855,0.0020411722,0.010371681,0.017016882,0.008980178,0.003714282,0.01062125,0.014909871,0.008728307,0.0077009248,0.012669274,0.018720785,0.020535976,0.0031225309,0.019082736,0.01508482,0.0023075491,0.010613192,0.016678497,0.010431438,0.0042827576,0.011265352,0.009618212,0.0035773665,0.0112372525,0.015731743,0.012531446,0.011315299,0.008393125,0.008246241,0.0043428484,0.0150637105,0.01950927,0.0023483373,0.018377332,0.014954111,0.0022302214,0.010414664,0.015802663,0.009419878,0.0048335213,0.011342876,0.009438358,0.0088467505,0.006886498,0.011293393,0.015055234,0.020479381,0.0015581418,0.007409954
7781,hank green goes up against a corporate suit to debate an unsexy issue that is really a big deal,0.0103639431188238,0.01816413,0.017598718,0.01800527,0.004977498,0.017367639,0.017128972,0.010777095,0.0148174325,0.016386969,0.02033276,0.025675748,0.0074163564,0.018614123,0.020607509,0.010552447,0.0181441,0.021366237,0.015232892,0.011652944,0.016112585,0.022227537,0.012449012,0.014405368,0.015563168,0.020927152,0.0253826,0.0075098947,0.020004218,0.020153228,0.010432806,0.01599427,0.022814427,0.01659432,0.010860766,0.016769208,0.012970135,0.010737393,0.015686862,0.02330594,0.016325865,0.016773293,0.011403756,0.01563896,0.0097304955,0.019568134,0.02486753,0.0065049995,0.02136302,0.021095362,0.010120956,0.01535321,0.022083223,0.015738716,0.011432052,0.016076352,0.012864266,0.012200788,0.013870222,0.015847376,0.020491797,0.026104987,0.0062488075,0.010005202
7781,a defiant nerd goes up against a corporate suit to debate an unsexy issue that is really a big deal,0.0220659553831231,0.018016037,0.017740957,0.018037356,0.005557148,0.017742986,0.018193467,0.0127184875,0.014801092,0.016389627,0.02104076,0.024693344,0.0076352656,0.019430889,0.019279346,0.009964347,0.016188037,0.020169273,0.012612435,0.009427023,0.015190341,0.02259282,0.013813697,0.014288529,0.015937734,0.022619538,0.023989782,0.0075949263,0.022753397,0.018707316,0.009485334,0.01540079,0.020979868,0.01575325,0.010543904,0.014774308,0.013569871,0.009496573,0.014910575,0.02323174,0.015295858,0.017399844,0.013331693,0.015990565,0.009159341,0.021207128,0.023454946,0.0072074365,0.0237058,0.019073335,0.00948496,0.014836729,0.02067323,0.013042166,0.010310644,0.015800454,0.013791144,0.013496023,0.014162704,0.017129056,0.021435896,0.024603348,0.006453948,0.011085598
7781,an eloquent nerd goes up against a corporate suit to debate an unsexy issue that's really a big deal,0.0276974951830443,0.017181735,0.016669467,0.01670781,0.0044506304,0.01593705,0.016016843,0.011439921,0.013680393,0.016814057,0.020595942,0.025396708,0.0075922515,0.018916093,0.019114252,0.010158405,0.015922084,0.020204108,0.013737503,0.009374092,0.014158104,0.022143472,0.012782364,0.0136861075,0.015954576,0.021628698,0.023884974,0.0075211786,0.02233895,0.018927023,0.009971596,0.014637873,0.020986399,0.016030576,0.010136134,0.014079284,0.012945829,0.008441454,0.0143692065,0.02317295,0.01506844,0.017280485,0.012205411,0.014783405,0.009390697,0.020690074,0.023779724,0.0067039877,0.022938801,0.019278113,0.009803319,0.014004368,0.020690598,0.013131459,0.010196384,0.014082395,0.0134045575,0.012776995,0.013356524,0.01744907,0.020894721,0.024853006,0.006479757,0.0103639895
7781,i bet you roll your eyes every time people debate this issue. which is unfortunate for everyone.,0.0188946622579121,0.017576946,0.016229535,0.017000329,0.00838685,0.016653461,0.016611421,0.012975015,0.013361293,0.01902797,0.026771907,0.028655197,0.010656204,0.019364096,0.020594366,0.010810658,0.020079091,0.021541217,0.013895488,0.013267833,0.016559374,0.022140538,0.015290515,0.013974292,0.019069938,0.023968749,0.02844768,0.011129942,0.024897419,0.022235857,0.011063173,0.019559402,0.02132858,0.01607595,0.013904921,0.017733116,0.015593412,0.011144746,0.015172128,0.021591796,0.01676529,0.020761618,0.014602594,0.0140402345,0.0108629335,0.026445258,0.027887888,0.01082965,0.02393937,0.020968586,0.011484781,0.019377649,0.02125889,0.014289206,0.014652517,0.017937098,0.01661533,0.0145839155,0.012920145,0.018418029,0.027488325,0.028972782,0.010131633,0.012908126
7781,it's time to learn about the thing that stands in your way of seeing your favorite shows on netflix,0.0131611016329514,0.01589812,0.016950369,0.01578156,0.0031486265,0.017148444,0.015933415,0.0068019712,0.007219349,0.014807789,0.017665755,0.021368708,0.00469991,0.013395822,0.015839044,0.004660651,0.013156574,0.015883263,0.011613837,0.008811471,0.010363955,0.014840502,0.009040379,0.0072737136,0.01483018,0.015519265,0.02199063,0.006445553,0.017980581,0.016735254,0.0053136647,0.0130006485,0.016330883,0.012099911,0.0094587775,0.0115798935,0.009131674,0.0034466758,0.011117366,0.013279742,0.016338905,0.013451131,0.008083861,0.0067523285,0.005101733,0.016606614,0.02069772,0.0061330106,0.017925993,0.016009727,0.004976338,0.013038155,0.016042985,0.012345032,0.009353377,0.011526197,0.009260779,0.008640715,0.0062104817,0.01382211,0.01718654,0.020925917,0.004236236,0.0075219087
7782,"we don't know what causes autism, but we do know vaccines don't",0.007317759639741,0.013912439,0.013662485,0.014323311,0.002583418,0.01194912,0.0126931,0.006088351,0.007747393,0.009399386,0.014852848,0.012214105,0.0008042641,0.012338305,0.01292995,0.004524164,0.010009285,0.015211103,0.007848394,0.004574799,0.009623151,0.013496377,0.006488445,0.006918366,0.01012978,0.008616699,0.013859623,0.0014180616,0.015443208,0.013997022,0.0039040893,0.009434871,0.016240584,0.011139876,0.0020330707,0.013206113,0.008014966,0.0028711148,0.009375608,0.011250919,0.012987426,0.010794593,0.0059768604,0.0075995224,-0.0019469336,0.013755867,0.012108774,0.00033734366,0.016118554,0.014008449,0.0037806723,0.008933354,0.015646484,0.008036522,0.0032914225,0.012931485,0.008107144,0.0062049543,0.0070529175,0.0081811175,0.013839282,0.013046681,0.000304522,0.00513913
7782,do you want the measles? a well spoken doctor can tell you how to prevent it.,0.0055975370836831,0.011290519,0.010760045,0.012038831,0.0018878616,0.012490075,0.011337448,0.003810919,0.010693697,0.01351823,0.018589677,0.02251156,0.0030783452,0.01198402,0.010446418,0.0035309233,0.010544132,0.017184712,0.0105773,0.0070179654,0.011457946,0.016158447,0.0048594316,0.009491804,0.014275371,0.018090548,0.021931488,0.0027099065,0.017560028,0.012505138,0.0030974038,0.011317126,0.017380737,0.014742834,0.00521914,0.011858486,0.010162711,0.004091507,0.008077317,0.016047796,0.014329532,0.013604885,0.0048245015,0.010534826,0.005119443,0.016536536,0.021422103,0.0030782446,0.017023176,0.012777962,0.0045115035,0.011739422,0.017471336,0.011219663,0.006314423,0.012698095,0.010886492,0.0049086204,0.008747557,0.014052414,0.016515756,0.022093512,0.0017288793,0.0024336958
7785,autism has increased 373% and a doctor has some things to say about that,0.0252677835759406,0.0142794065,0.014235593,0.015636465,0.003154017,0.014224894,0.013849299,0.007380072,0.008809789,0.014144397,0.017401207,0.023243971,0.004716048,0.014506418,0.015167888,0.0040265135,0.012639593,0.018165044,0.012131991,0.008051301,0.011827733,0.017746076,0.008160626,0.009640662,0.014530959,0.015461592,0.02390144,0.0063261315,0.018590072,0.017236533,0.0040842704,0.014081281,0.017436795,0.012756868,0.010457001,0.013007943,0.010222023,0.0075321756,0.01029937,0.0142235365,0.017558744,0.01509016,0.007807204,0.009863319,0.003952494,0.016371164,0.023436822,0.005668558,0.019490685,0.017160773,0.0045240615,0.01300519,0.017741658,0.012022024,0.010221126,0.013045151,0.010949042,0.0075276964,0.010183485,0.013321791,0.0155472625,0.025161982,0.002454443,0.0053136703
7785,over 14 years the rate of autism has increased 373% and a doctor has some things to say about that,0.026766004415011,0.015764315,0.015122177,0.016471714,0.0030532014,0.0150371175,0.015098598,0.005717988,0.0074008824,0.013889367,0.014461271,0.022383403,0.004669739,0.014114013,0.015073026,0.0036364198,0.013009615,0.017608335,0.009792443,0.006275951,0.010898557,0.016226435,0.006140516,0.0087642195,0.014466073,0.012832984,0.022383641,0.0052334294,0.017548507,0.01667371,0.0030148886,0.014068238,0.01711614,0.010865036,0.008575297,0.012850389,0.009340359,0.006774809,0.009449608,0.012089102,0.0150041785,0.012586208,0.0064404793,0.008736607,0.0045923367,0.013904408,0.022135165,0.0042815674,0.017839031,0.015358606,0.0037396718,0.012963153,0.01679105,0.009498964,0.008596119,0.012530532,0.009916991,0.0056022806,0.009349122,0.013115534,0.013236448,0.02299419,0.0020782575,0.0036847927
7785,autism has increased 373% in 14 years and a doctor has some things to say about vaccinations,0.0224845418774592,0.013235688,0.0124936495,0.013366688,0.00082339346,0.012089085,0.012518326,0.0049751448,0.0028263135,0.009098558,0.015824907,0.017933358,0.0028014462,0.015078718,0.011548217,0.0031107068,0.008958075,0.015606908,0.0069665695,0.0046419958,0.009940956,0.014336867,0.0062876036,0.0048435424,0.01030691,0.010758387,0.01677664,0.0039656516,0.01790843,0.013773881,0.0030556954,0.009556979,0.014410505,0.009282741,0.005760948,0.011850312,0.008331524,0.004153125,0.009163761,0.010551034,0.01399135,0.011725776,0.005822384,0.0048926296,0.0006184839,0.015411738,0.017470445,0.003258258,0.018805576,0.012698496,0.003939254,0.0089034885,0.014709052,0.0074671963,0.005910754,0.01158407,0.008248428,0.0059286645,0.004806814,0.008190459,0.013871517,0.017433155,0.0008598082,0.0035465974
7785,autism has increased (like 373% in 14 years) so here are some things you need to know about vaccines,0.023615635179153,0.0132596865,0.012851402,0.013978314,0.0011495464,0.011499889,0.011580652,0.0037189769,0.0060151485,0.015400436,0.016071618,0.017949343,0.005254101,0.0123284925,0.015480166,0.0064476207,0.0109327845,0.016843742,0.010346763,0.007365654,0.013892025,0.014052033,0.0057402942,0.008338623,0.015197059,0.011090048,0.016151063,0.008745577,0.01570236,0.015718719,0.00497007,0.01108551,0.016608462,0.012306761,0.007867257,0.0146996565,0.009471323,0.004747942,0.008022064,0.013192801,0.015587131,0.012361869,0.0052147927,0.007006776,0.0031899363,0.015757402,0.017448906,0.008584749,0.014787413,0.014791042,0.005509218,0.011402678,0.017279899,0.010402563,0.0077597387,0.014693752,0.009914281,0.005303479,0.006144957,0.013076086,0.015214339,0.017567962,0.0064229555,0.0037522148
7795,a french ad that shows how cigarette companies came to put pollutants in cigarettes,0.0143815915627996,0.01686706,0.018912496,0.018130008,0.0071588773,0.01677894,0.018805543,0.013924092,0.009451521,0.012009364,0.022705128,0.024702985,0.007953139,0.02154506,0.022203486,0.00712448,0.020402309,0.01875464,0.009244922,0.010797865,0.016390506,0.02128362,0.015723733,0.010611316,0.014208274,0.018536333,0.024367467,0.006582182,0.020522334,0.020165823,0.006228376,0.020126786,0.01847932,0.012943787,0.00958583,0.017506093,0.013524683,0.011656514,0.01979364,0.0205074,0.021217877,0.013250709,0.01433024,0.009963691,0.0067745782,0.0217037,0.024034943,0.0055412594,0.02263613,0.021395558,0.00690951,0.020634916,0.019166553,0.009419201,0.0106143635,0.01792029,0.014095049,0.015366903,0.00923913,0.012638196,0.020825759,0.024199314,0.0047410596,0.013745855
7795,the french have a way of making corporate greed seem so accurately evil,0.0140233722871452,0.01518118,0.01567566,0.014922818,0.0051550586,0.013557706,0.014874687,0.011157192,0.014790047,0.018708266,0.022826722,0.024302546,0.009598261,0.016309373,0.019374652,0.009451028,0.018968794,0.021336861,0.015705565,0.012707912,0.014978703,0.020954493,0.011779305,0.015467378,0.018965334,0.022563316,0.02507471,0.009799302,0.017670587,0.019808978,0.01084454,0.019778099,0.021153953,0.016611408,0.012556746,0.016204461,0.015641993,0.009276593,0.016240267,0.022341033,0.01877755,0.01762693,0.011197396,0.014561132,0.009580266,0.022959273,0.024154924,0.008944945,0.017834665,0.020058263,0.011453973,0.019734286,0.02134263,0.014532096,0.012906186,0.016928725,0.01615104,0.011352761,0.014050241,0.019009799,0.02349643,0.025033843,0.0080848,0.008686809
7795,"if all your cool friends jumped off a bridge, would you too? according to this company, you would.",0.0117416829745596,0.012216663,0.012548041,0.0124477595,0.0016649254,0.010296073,0.011931233,0.0076248115,0.004121636,0.01079222,0.0155361295,0.019344177,0.0030080248,0.009780325,0.012884073,0.0035413578,0.010986201,0.015431443,0.007224731,0.007736382,0.009729166,0.01634938,0.009667706,0.005083674,0.010801975,0.01582455,0.01718887,0.0026808046,0.015826166,0.012716219,0.0026485547,0.010821033,0.015884634,0.010095061,0.0076954523,0.009757306,0.010326935,0.006517049,0.011102149,0.018438237,0.016477246,0.013472235,0.009014786,0.004738642,0.0027502961,0.014936579,0.017576918,0.003629867,0.015167197,0.013248641,0.0028977003,0.009807911,0.015662467,0.007009082,0.008674657,0.010197315,0.010474045,0.010109633,0.0044413637,0.010147104,0.015185045,0.018536258,0.0014295224,0.007472127
7795,"they may be talking in french, but everyone will get this message",0.0133681121617215,0.014275886,0.014677774,0.015480049,0.0037194677,0.015705906,0.015216632,0.005991691,0.011873663,0.014780272,0.018650062,0.019858986,0.007843902,0.010743541,0.01612652,0.006297104,0.014564436,0.01762628,0.013755956,0.0079916,0.010951284,0.018376987,0.0073796543,0.01165453,0.015644852,0.01874606,0.019169807,0.007548174,0.018448228,0.01601528,0.0063470453,0.014963172,0.018123819,0.015479119,0.009046658,0.0112645365,0.010709429,0.008506548,0.011139133,0.019129192,0.015795577,0.014445057,0.0066527147,0.011902441,0.006547911,0.018362865,0.01855554,0.0064272285,0.017069496,0.01826494,0.0069370475,0.014317717,0.017745897,0.013285929,0.008727904,0.011421502,0.0110106915,0.007466269,0.011501236,0.015105262,0.018432513,0.020570837,0.0073780604,0.006068769
7795,from the lab to the boardroom to your body: how toxic chemicals are marketed to you,0.0082461148112908,0.011306755,0.011946339,0.012966976,0.0007958524,0.010295022,0.011234596,0.006037169,0.008093057,0.011799758,0.013583906,0.016946584,0.0038247611,0.012625307,0.011913054,0.0017520953,0.008696578,0.014007861,0.008406276,0.006350427,0.009308897,0.015052833,0.0077294726,0.007508982,0.012461011,0.015798537,0.016364995,0.0037684627,0.017245745,0.013444718,0.0017724019,0.008588266,0.014119576,0.009920853,0.0051911017,0.011347394,0.009093011,0.0031719953,0.006892318,0.012465792,0.012741912,0.011148449,0.006705812,0.009427538,0.0035656504,0.013128586,0.015030322,0.0035997126,0.016583059,0.014273945,0.0013662446,0.008368533,0.014448573,0.009991621,0.0061148144,0.010698322,0.009111766,0.006712203,0.0067151664,0.008694489,0.013885688,0.015735932,0.0025817063,0.0053099217
7811,meet the elizabeth warren of technology. (spoiler: she's rad.),0.0062915064662705,0.012829747,0.012969237,0.013309548,0.0028890446,0.012318077,0.011989251,0.006721395,0.006419683,0.01096518,0.01733898,0.022321567,0.005578311,0.01738425,0.012486059,0.0047439,0.015059311,0.015647117,0.012174883,0.0076962383,0.010908924,0.017673101,0.0078038266,0.008352926,0.01243636,0.017421067,0.022282507,0.004593333,0.021020915,0.013461366,0.005063195,0.014612656,0.016126089,0.012914781,0.008138525,0.011348486,0.010065267,0.005295608,0.011467029,0.017941749,0.01511934,0.015917188,0.00750261,0.0067202365,0.0032042675,0.016996086,0.021347325,0.0045614094,0.0201054,0.014304094,0.0059425365,0.014596127,0.015886363,0.012343656,0.007656634,0.011626966,0.010781018,0.008147078,0.0070832707,0.009962944,0.016719824,0.022825249,0.004725259,0.005522484
7811,remind me why we don’t all have access to super fast internet? oh right. that’s why.,0.0077138849929873,0.009085543,0.010076346,0.009051453,-0.0013241135,0.0071134586,0.00910861,0.004043634,0.003746084,0.01075786,0.010235401,0.018438857,0.0021018032,0.008892881,0.010666329,0.0006551072,0.009363569,0.013335896,0.008260804,0.004873288,0.004489269,0.014341449,0.0055648796,0.00472162,0.011130031,0.011855748,0.01682077,0.0007085223,0.011842074,0.011997901,0.00064266287,0.009718966,0.0135860825,0.009736703,0.0043634577,0.006907657,0.00927983,0.0024195649,0.0057763886,0.015276609,0.012255764,0.009595307,0.0045419084,0.0029609753,0.0014100578,0.0104365125,0.015344276,0.0012964867,0.01042393,0.011157241,0.0011095945,0.009846777,0.014060049,0.008530247,0.0052537248,0.0064513087,0.009692412,0.005525505,0.004786102,0.0095167905,0.011086002,0.01709088,0.00059621036,0.004242914
7811,you probably don’t own a horse and buggy or pan for gold. so why are you interneting like it’s 1899?,0.006252170892671,0.009292547,0.00930221,0.009033376,-0.0020490997,0.0064632595,0.009061597,0.0036582882,0.004175174,0.009867283,0.013846368,0.01845929,-0.0006171018,0.008849788,0.010761531,0.0023389086,0.0076445937,0.0140800895,0.0047746003,0.002156538,0.0065403767,0.014698125,0.0054766797,0.0039718794,0.010124724,0.014089571,0.016837373,-0.0010883883,0.016027076,0.011701845,0.001091471,0.008083962,0.014806497,0.008466642,0.0034905793,0.007756058,0.008740248,-0.00014452264,0.005911909,0.011245275,0.008631695,0.0069001056,0.0045814235,0.0040096203,0.0022636391,0.01252079,0.017733,0.00038299896,0.01491509,0.012074744,0.0005029272,0.007506199,0.014369696,0.0048738234,0.0040264362,0.008378524,0.009514984,0.004629013,0.0036986368,0.008604409,0.012874303,0.017301425,-0.0006612055,0.0033694645
7811,boardwalk. park place. community chest. marvin gardens. internet access?,0.0044444444444444,0.006557964,0.0066901296,0.0064271893,-0.0022886582,0.0059531927,0.0065318756,0.003361362,0.005499201,0.0077711325,0.014627462,0.013787097,-0.0022513047,0.01188871,0.010630669,0.0003140755,0.0067674443,0.013324622,0.0040429053,0.0038239118,0.0043844134,0.008427788,0.0044316743,0.006559133,0.0072292835,0.012767443,0.014039076,-0.0012143683,0.011021746,0.010832701,-0.00066988356,0.0069072805,0.014577769,0.0037809596,0.004791974,0.0061195605,0.0030431692,0.002781961,0.0060009677,0.00749238,0.009076288,0.011847718,0.004276531,0.004497881,-0.002036456,0.0144420285,0.011902993,-0.0012358371,0.012384171,0.011570785,0.0012348127,0.007127285,0.013985066,0.0047370377,0.005872689,0.006022863,0.004314134,0.0038789883,0.0045556696,0.007919338,0.014885988,0.013503171,-0.0018069036,0.00047069602
7823,a 6 year old teaches us how to stop being perfectionists,0.0168895144264602,0.020857025,0.022684336,0.02028032,0.010767348,0.02123059,0.022195173,0.01866158,0.01602042,0.019477803,0.022697333,0.02664062,0.012816666,0.020385988,0.024311576,0.010704853,0.024087574,0.02221824,0.01913822,0.015101102,0.018524904,0.020994496,0.019969841,0.015827771,0.019429998,0.020321721,0.02678601,0.012285501,0.022293448,0.023861688,0.010790773,0.022350658,0.023519043,0.01827741,0.014216402,0.018337838,0.021864897,0.014509027,0.018676627,0.021459235,0.0224973,0.01900975,0.018237935,0.017104875,0.008359302,0.023004584,0.026524179,0.012154549,0.022607319,0.024975294,0.010078,0.02213291,0.022661239,0.01878139,0.015312359,0.018936425,0.02232742,0.019383937,0.014321028,0.019416723,0.02361026,0.026716836,0.009991892,0.016859107
7823,science and a 6 year old tell us how to change for the better,0.0101683029453015,0.014632126,0.01277562,0.013891799,0.0031279847,0.013933215,0.012573414,0.006501683,0.008001203,0.013622105,0.01707227,0.021215554,0.004646251,0.012791121,0.015628085,0.0041156337,0.011222549,0.016286533,0.010955979,0.0078052124,0.01085199,0.012704184,0.0070845243,0.00822129,0.013843749,0.015121115,0.021865532,0.005376324,0.015146073,0.015841145,0.0036511756,0.01241824,0.016907059,0.011400392,0.0064549586,0.01184633,0.011055643,0.007945292,0.0106571745,0.015297359,0.015762774,0.010868404,0.006767447,0.009041202,0.0024650544,0.01645282,0.020829152,0.0056139864,0.015245976,0.016504012,0.0040355045,0.0111383125,0.01615305,0.011433703,0.007886186,0.011613727,0.011974623,0.0069076433,0.00709931,0.013316281,0.016563212,0.021580577,0.0034353845,0.0050350307
7823,how mistakes are actually the key to not being a perfectionist,0.0073974445191661,0.009656303,0.010699607,0.01043107,0.0011566095,0.00906501,0.010160886,0.007233864,0.007471604,0.012306487,0.016803695,0.018259786,0.0058045015,0.013296468,0.014240991,0.0011193268,0.012436755,0.016821,0.009185745,0.00689781,0.010688774,0.015354017,0.00808008,0.0065543978,0.012280576,0.015833799,0.018515334,0.0053796954,0.013528952,0.015080199,0.00044211,0.012641218,0.01696087,0.009941094,0.0067020534,0.011847332,0.009517234,0.0022257976,0.0075366544,0.016653454,0.012626562,0.009604,0.0072490647,0.00692969,0.0005628988,0.016344327,0.018683229,0.005136363,0.014358435,0.0148219615,0.0008993801,0.012131825,0.016664576,0.009454532,0.008269545,0.011993043,0.009508863,0.008338762,0.006103414,0.011979524,0.017005945,0.018931173,0.0037946887,0.005246658
7860,your excel spreadsheet doesn't remember that joke you told 15 years ago,0.0138159712627797,0.02005682,0.021743512,0.021767337,0.011165515,0.02127602,0.021868534,0.016039386,0.016241185,0.024348024,0.027316783,0.028744403,0.013685612,0.021040792,0.024413692,0.013827488,0.02101994,0.023871403,0.017444666,0.017791584,0.018130198,0.023599539,0.016663633,0.01718881,0.026974332,0.020619914,0.028497554,0.015378475,0.02525423,0.026563916,0.013748527,0.021343615,0.02348504,0.01850079,0.018288381,0.019655768,0.018691164,0.01262057,0.021529775,0.023503294,0.026582971,0.021816352,0.015688276,0.016617456,0.009947311,0.024829416,0.02766253,0.0149288215,0.024686286,0.024755497,0.014495591,0.020379156,0.023634195,0.017437143,0.01904776,0.019014522,0.019120628,0.015894672,0.016060755,0.023189252,0.024773235,0.029051702,0.013325542,0.014761325
7860,go visit your friends before it's too late,0.0126269558056546,0.013749165,0.013669204,0.014251141,0.0046791863,0.013800211,0.014026443,0.0040061716,0.008781265,0.015388267,0.016758293,0.019508582,0.006182557,0.01031476,0.016862629,0.0042300373,0.015591614,0.017207703,0.010313181,0.008588648,0.013669971,0.016844394,0.0042693745,0.007471443,0.015490492,0.010668568,0.020347916,0.006295869,0.010747237,0.017584983,0.0033869334,0.015269,0.018042486,0.012475976,0.008156552,0.014945596,0.012512261,0.004318375,0.011533478,0.013913071,0.015842129,0.008400923,0.004816845,0.009448644,0.0029650815,0.015029147,0.019513573,0.0075177923,0.011130435,0.017312203,0.0045144204,0.015102901,0.017835394,0.01011287,0.00903241,0.015076224,0.014077844,0.0048551774,0.008083324,0.013968483,0.0151014235,0.02106952,0.006045047,0.0035701767
7860,"have you been meaning to call someone close to you? if yes, why don't you do that now? i'll wait.",0.0102127659574468,0.011544285,0.012066063,0.011356501,0.001448337,0.012371402,0.012421284,0.005626227,0.007801395,0.00954235,0.01375524,0.019796167,0.0021361504,0.011364179,0.012971114,0.0059162863,0.00750269,0.015052095,0.0067981435,0.00561051,0.008105714,0.013147565,0.005709567,0.0074227997,0.009540476,0.012281155,0.020281333,0.0023476593,0.016767144,0.01336267,0.0057377145,0.0069994517,0.01566118,0.011642174,0.0057384307,0.008234818,0.0071913525,0.0015362389,0.005875293,0.01851849,0.0121707395,0.011649627,0.0052755484,0.007615234,-0.0017996691,0.012132883,0.019151505,0.003140416,0.0158859,0.014423143,0.0061065685,0.0069218017,0.014822919,0.0074073044,0.0057870187,0.009236567,0.0078250095,0.0056281025,0.006940209,0.008760961,0.0122438,0.019237384,0.0020552762,0.003988647
7860,"if you have the time to click this link, you have the time to finally call your friend",0.0095158130422614,0.012136601,0.012311604,0.012365123,0.0021096505,0.012343766,0.011526998,0.00886722,0.010023389,0.012191545,0.014291039,0.0205921,0.005256364,0.014373394,0.016616134,0.0041876137,0.0126946755,0.017911699,0.009547123,0.006826381,0.01197388,0.014842017,0.008992249,0.0107392715,0.012671314,0.011157103,0.021143109,0.0050655715,0.018904917,0.01783653,0.0027887858,0.010754712,0.018695213,0.00951852,0.005991156,0.012670685,0.009979868,0.005097678,0.010682596,0.012595216,0.01682984,0.0133193415,0.008342684,0.010315038,-2.0997599e-05,0.012260735,0.02114864,0.0054667834,0.018626008,0.015385384,0.0041299555,0.010360401,0.018853508,0.010335491,0.0073372554,0.01211264,0.011942513,0.008929248,0.010226139,0.0104314275,0.012848053,0.021245088,0.004476059,0.0070040356
7860,"don't click this link. instead, call that friend you've been meaning to call. now.",0.0101983002832861,0.01952145,0.019543894,0.019331137,0.008141963,0.019463904,0.019058144,0.012524283,0.017590262,0.016632508,0.019416044,0.026160669,0.007722549,0.017589478,0.020941406,0.0131584555,0.020772371,0.020743825,0.013966353,0.0099501,0.013915952,0.017544998,0.012592092,0.01629762,0.017577644,0.015553992,0.028793037,0.007747812,0.022173883,0.022525048,0.01095302,0.017970242,0.021880675,0.0152933085,0.01136604,0.015835118,0.013428187,0.007859627,0.013060411,0.019399071,0.019660596,0.015942086,0.011496333,0.017809985,0.0032250285,0.019171553,0.026959836,0.010997716,0.022761595,0.019413467,0.011412369,0.017130993,0.021649579,0.015520403,0.012981122,0.015760642,0.013858454,0.012642758,0.017225532,0.013015033,0.01951999,0.0273925,0.007432742,0.0118672885
